1.5214e-07 2.49585e-07 4.0537e-07 6.51841e-07 1.03774e-06 1.63566e-06 2.55243e-06 3.94341e-06 6.0318e-06 9.13438e-06 1.36952e-05 2.03289e-05 2.98757e-05 4.34689e-05 6.26176e-05 8.9304e-05 0.000126096 0.000176275 0.00024397 0.000334302 0.000453523 0.000609139 0.000810009 0.0010664 0.00138998 0.00179372 0.00229169 0.00289878 0.00363021 0.00450096 0.00552504 0.00671464 0.00807918 0.00962429 0.0113508 0.0132539 0.015322 0.0175366 0.0198716 0.0222934 0.0247615 0.0272292 0.0296449 0.0319538 0.0340998 0.0360278 0.0376861 0.0390284 0.0400164 0.0406212 0.0408248 0.0406212 0.0400164 0.0390284 0.0376861 0.0360278 0.0340998 0.0319538 0.0296449 0.0272292 0.0247615 0.0222934 0.0198716 0.0175366 0.015322 0.0132539 0.0113508 0.00962429 0.00807918 0.00671464 0.00552504 0.00450096 0.00363021 0.00289878 0.00229169 0.00179372 0.00138998 0.0010664 0.000810009 0.000609139 0.000453523 0.000334302 0.00024397 0.000176275 0.000126096 8.9304e-05 6.26176e-05 4.34689e-05 2.98757e-05 2.03289e-05 1.36952e-05 9.13438e-06 6.0318e-06 3.94341e-06 2.55243e-06 1.63566e-06 1.03774e-06 6.51841e-07 4.0537e-07 2.49585e-07 0
0 9.64703e-07 1.8598e-06 3.50018e-06 6.36261e-06 1.1216e-05 1.92529e-05 3.22845e-05 5.30115e-05 8.53895e-05 0.000135112 0.000210234 0.000321956 0.000485585 0.00072168 0.00105737 0.00152779 0.00217766 0.00306272 0.00425112 0.00582436 0.00787769 0.0105196 0.0138701 0.018058 0.0232154 0.0294719 0.0369455 0.0457322 0.0558942 0.0674473 0.0803471 0.0944778 0.109641 0.125549 0.141824 0.157997 0.173524 0.187798 0.200173 0.209997 0.216642 0.219545 0.218244 0.212412 0.201887 0.186695 0.167059 0.143399 0.11632 0.0865851 0.0550815 0.0227752 -0.00933668 -0.0402791 -0.0691446 -0.0951416 -0.117625 -0.136128 -0.150366 -0.160247 -0.165859 -0.167449 -0.165395 -0.160178 -0.152345 -0.142474 -0.131144 -0.118905 -0.106258 -0.0936404 -0.0814119 -0.0698542 -0.0591713 -0.0494947 -0.0408916 -0.0333752 -0.0269154 -0.0214504 -0.016896 -0.0131552 -0.0101257 -0.00770566 -0.00579812 -0.00431412 -0.00317436 -0.00230998 -0.00166254 -0.00118351 -0.000833363 -0.000580462 -0.000399954 -0.000272623 -0.000183842 -0.000122651 -8.0958e-05 -5.28711e-05 -3.41635e-05 -2.18424e-05 0 0
0 4.16715e-06 1.03534e-05 2.27195e-05 4.66292e-05 9.07121e-05 0.000169 0.000303673 0.000528915 0.000896166 0.00148107 0.00239237 0.00378299 0.00586312 0.0089154 0.0133111 0.0195263 0.0281569 0.0399283 0.055699 0.076452 0.103271 0.137298 0.179665 0.231406 0.293333 0.365902 0.449043 0.542006 0.643187 0.750001 0.858786 0.96478 1.06217 1.14429 1.20385 1.23334 1.22556 1.1741 1.07396 0.922199 0.718315 0.464788 0.167084 -0.166056 -0.52326 -0.890565 -1.25264 -1.59318 -1.89637 -2.14751 -2.33445 -2.448 -2.48297 -2.43804 -2.31642 -2.12494 -1.87416 -1.57702 -1.24837 -0.903608 -0.558072 -0.225789 0.0811094 0.352895 0.582644 0.766355 0.902721 0.992973 1.04038 1.04979 1.02711 0.978753 0.911218 0.830729 0.742881 0.652484 0.563462 0.478816 0.400656 0.330314 0.268433 0.215119 0.17006 0.132659 0.10214 0.0776397 0.0582749 0.0431988 0.0316317 0.0228821 0.016355 0.0115514 0.008063 0.00556262 0.00379332 0.00255713 0.00170418 0.0031611 0 0
0 2.37999e-05 6.91632e-05 0.000174149 0.000396667 0.000838872 0.00167397 0.00318559 0.00582326 0.0102779 0.017581 0.0292289 0.0473314 0.0747806 0.115426 0.174238 0.257426 0.372481 0.528066 0.733746 0.999398 1.33444 1.7465 2.24002 2.81428 3.46146 4.16413 4.89423 5.61053 6.25907 6.7731 7.07602 7.084 6.71398 5.88775 4.54344 2.6445 0.185182 -2.79862 -6.22067 -9.95616 -13.824 -17.619 -21.0914 -24.0067 -26.1104 -27.2106 -27.1325 -25.7974 -23.1761 -19.3593 -14.487 -8.8088 -2.59479 3.79542 10.0427 15.7847 20.7461 24.669 27.4012 28.8424 29.0048 27.9669 25.8711 22.919 19.3468 15.3935 11.3048 7.29693 3.5563 0.226355 -2.5953 -4.85692 -6.54251 -7.67862 -8.3143 -8.51722 -8.36639 -7.94488 -7.3304 -6.59611 -5.80264 -5.0006 -4.22769 -3.51041 -2.86563 -2.3015 -1.81969 -1.41718 -1.08762 -0.822885 -0.613963 -0.451885 -0.328165 -0.235209 -0.166413 -0.116246 0.217406 -0.459104 0 0
0 0.000161008 0.000543924 0.00153256 0.00381001 0.00864036 0.0182538 0.0364109 0.0692011 0.126117 0.221425 0.375814 0.618232 0.987704 1.53479 2.32229 3.42442 4.92345 6.90428 9.44243 12.5927 16.3646 20.7043 25.4648 30.384 35.0456 38.9121 41.2519 41.2429 37.9497 30.4634 17.9141 -0.245758 -24.3539 -54.1195 -88.6403 -126.506 -165.441 -202.317 -234.283 -257.078 -267.963 -262.686 -240.519 -198.478 -139.053 -62.0481 26.9348 124.915 223.231 317.601 398.621 462.998 501.683 515.501 498.621 455.876 386.786 298.805 195.42 86.0847 -23.0718 -125.537 -214.747 -285.972 -337.303 -366.395 -374.515 -363.195 -335.578 -295.474 -247.086 -193.911 -140.493 -89.5117 -43.3989 -3.92021 27.9064 52.1323 68.7519 78.7609 82.9496 82.5571 78.7086 72.4342 64.7256 56.3614 47.941 39.9234 32.5927 26.1205 20.5662 15.9252 12.1321 9.10047 6.72369 47.8987 -98.3972 66.9107 0 0
0 0.00127931 0.00487572 0.0151039 0.0403874 0.0970544 0.214833 0.444984 0.871607 1.62645 2.90665 4.99446 8.275 13.2473 20.5228 30.7977 44.7832 63.1188 86.1401 113.778 145.043 177.999 209.178 233.558 243.746 232.287 187.818 101.587 -36.9078 -233.004 -491.301 -802.746 -1161.16 -1537.56 -1898.74 -2211.77 -2419.82 -2459.71 -2325.78 -1914.94 -1289.98 -337.248 748.512 2120.8 3435.23 4859.82 5991.65 6980.48 7392.23 7493.27 6864.63 5913.73 4162.46 2340.44 -94.0844 -2293.23 -4677.65 -6565.65 -8256.04 -9191.54 -9609.69 -9430.7 -8604.5 -7259.21 -5633.17 -3668.81 -1709.45 211.159 1917.35 3318.29 4346.62 5048.2 5284.83 5230.33 4892.62 4329.8 3614.82 2864.21 2071.13 1354.7 696.668 157.383 -268.72 -585.647 -790.961 -904.99 -945.411 -926.281 -867.543 -782.171 -684.098 -581.654 -483.233 -392.213 -312.06 5906.24 -21041.4 23963 -9785.05 0 0
0 0.0115496 0.048747 0.163277 0.463746 1.16831 2.6838 5.72072 11.4484 21.6826 39.092 67.3605 111.242 176.421 268.947 393.99 554.76 747.861 964.641 1178.14 1352.96 1426.98 1324.62 928.536 185.76 -1104.27 -2915.99 -5383.77 -8360.61 -11854 -15275.1 -18702.2 -20985.2 -21720.3 -20691.5 -16402.5 -8120.32 1372.31 17747.8 31887.6 54114.7 66010.9 88485.1 90069.1 102682 88414.5 83147.6 46195 25601.1 -27842.6 -54327.3 -119605 -131764 -188023 -178268 -202562 -170054 -160859 -101659 -59729.9 -7615.05 52351 103871 135666 174680 181878 185862 171905 147547 114549 84374.5 37590.5 7180.51 -24048.4 -50357.1 -69692 -76555.2 -84466 -78611.3 -74565 -62916.5 -51324.1 -39601.1 -26971.1 -16300.2 -7379.58 134.216 5369.64 9114.15 11144.2 12122.4 11978.8 11349.6 10195.8 879103 -3.84199e+06 6.46423e+06 -4.88998e+06 1.43576e+06 0 0
0 0.116093 0.532755 1.90335 5.67687 14.844 35.0555 76.1974 154.324 293.788 528.601 902.251 1464.68 2262.55 3318.98 4625.53 6043.54 7415.74 8180.5 7912.96 5554.44 252.445 -9915.13 -23493.9 -46277.3 -70997.1 -103909 -134331 -167943 -178476 -192469 -152380 -86986.3 -2475.2 168704 395922 493038 915933 849408 1.38433e+06 844042 1.55276e+06 310575 1.04438e+06 -698568 -130035 -2.35811e+06 -1.32842e+06 -3.80093e+06 -2.00302e+06 -5.05168e+06 -1.20276e+06 -4.7402e+06 338539 -2.43075e+06 2.2042e+06 335717 4.68495e+06 3.38542e+06 4.46838e+06 5.38233e+06 4.84116e+06 3.20704e+06 4.02985e+06 1.11187e+06 841598 -926154 -2.02362e+06 -3.0015e+06 -2.8355e+06 -4.71003e+06 -3.13671e+06 -3.3554e+06 -2.93864e+06 -2.26871e+06 -940158 -1.09379e+06 471973 276016 1.19781e+06 1.23385e+06 1.29616e+06 1.45502e+06 1.26019e+06 1.08242e+06 938901 674597 501359 289910 157932 10348.4 -56186.5 -131120 1.21678e+08 -6.66297e+08 1.4666e+09 -1.62973e+09 9.17042e+08 -2.11355e+08 0 0
0 1.27384 6.26329 23.5696 73.0375 196.24 471.809 1034.9 2098.76 3965.17 7014.35 11655.7 18174.2 26426.8 35906.6 43572 48061.8 37759.4 12704.1 -48542.9 -146778 -322322 -474902 -849859 -1.00709e+06 -1.41644e+06 -1.44557e+06 -1.69931e+06 -850923 -1.05683e+06 1.35054e+06 2.67355e+06 3.84995e+06 8.51309e+06 1.20413e+07 6.02476e+06 2.42377e+07 -1.64791e+06 3.29219e+07 -2.86906e+07 4.52663e+07 -7.35028e+07 4.8003e+07 -1.11068e+08 3.69389e+07 -1.52143e+08 6.6793e+07 -1.7941e+08 1.22101e+08 -2.31539e+08 2.79527e+08 -2.77349e+08 3.88648e+08 -2.23262e+08 3.73099e+08 -1.51908e+08 3.69322e+08 -1.02233e+08 1.03881e+08 9.19793e+07 -3.59822e+07 -1.37979e+08 8.57745e+07 -2.67569e+08 -2.18444e+07 -1.71014e+08 -1.10638e+08 -1.03283e+08 1.00006e+07 -2.02136e+08 1.55158e+08 -3.20293e+07 3.6942e+07 6.61418e+07 1.42136e+08 -2.03765e+07 1.76633e+08 -2.23353e+07 1.09104e+08 6.82277e+06 1.0576e+07 2.25907e+07 -2.05047e+07 -1.89736e+07 -1.53616e+07 -3.14135e+07 -2.06167e+07 -2.63611e+07 -1.66572e+07 -1.93163e+07 -8.91618e+06 -1.03735e+07 1.68709e+10 -1.10077e+11 3.00545e+11 -4.40192e+11 3.65496e+11 -1.63733e+11 3.12117e+10 0 0
0 15.0213 78.0621 305.855 974.076 2661.11 6438 14084.2 28161.7 51837.7 88184.3 137930 195193 251900 250107 208512 -134821 -552626 -1.64171e+06 -2.94214e+06 -5.67632e+06 -5.60422e+06 -1.36805e+07 -7.44373e+06 -1.7389e+07 -4.444e+06 -1.3627e+07 3.06784e+07 -1.13061e+07 1.03427e+08 6.23919e+07 6.13317e+07 2.35272e+08 1.95413e+08 -2.816e+08 9.83615e+08 -1.35964e+09 1.9452e+09 -3.47851e+09 4.32349e+09 -7.11083e+09 7.41047e+09 -1.00436e+10 9.42403e+09 -1.25577e+10 1.46043e+10 -1.70563e+10 2.10851e+10 -2.54881e+10 3.74221e+10 -4.16064e+10 5.08734e+10 -4.74022e+10 4.74623e+10 -4.21584e+10 4.31496e+10 -3.91879e+10 1.77078e+10 -8.84856e+08 -1.11538e+10 -9.25753e+09 2.02932e+10 -3.29379e+10 2.28535e+10 -1.45735e+10 5.56438e+09 4.25116e+08 1.11806e+10 -2.17772e+10 3.67619e+10 -1.95404e+10 7.39393e+09 3.22625e+09 8.51061e+09 -1.78039e+10 2.22937e+10 -2.24401e+10 1.52915e+10 -1.18117e+10 5.14862e+08 1.4724e+09 -5.20743e+09 1.5939e+08 4.03318e+08 -2.07087e+09 1.31155e+09 -8.00873e+08 1.20823e+09 -3.9883e+08 1.34671e+09 -2.24968e+08 2.3128e+12 -1.75493e+13 5.72776e+13 -1.04272e+14 1.14488e+14 -7.59654e+13 2.83181e+13 -4.62333e+12 0 0
0 187.645 1017.86 4103.22 13277.7 36402.1 87482.5 187246 360795 628628 975826 1.29604e+06 1.51079e+06 565466 -269612 -7.36604e+06 -1.04146e+07 -2.95208e+07 -3.93577e+07 -8.60682e+07 -1.06228e+07 -2.72681e+08 1.78912e+08 -3.70028e+08 4.34262e+08 -3.6672e+08 1.72144e+09 -1.6676e+09 4.87091e+09 -1.60503e+09 1.28244e+08 8.33185e+09 -1.43255e+09 -2.33494e+10 6.47117e+10 -1.22399e+11 1.77932e+11 -3.00591e+11 4.42733e+11 -6.67863e+11 8.6666e+11 -1.0711e+12 1.22005e+12 -1.41524e+12 1.78618e+12 -2.13034e+12 2.62443e+12 -3.27354e+12 4.52121e+12 -5.78682e+12 6.91865e+12 -7.48724e+12 7.37841e+12 -7.09928e+12 6.89281e+12 -6.76955e+12 4.75139e+12 -1.58331e+12 -8.91534e+11 1.46031e+11 2.6505e+12 -4.86174e+12 5.16122e+12 -3.52663e+12 1.92575e+12 -4.99846e+11 1.07388e+12 -3.30641e+12 5.96272e+12 -5.7932e+12 2.82106e+12 -4.40954e+11 5.83539e+11 -2.87614e+12 4.4398e+12 -5.01953e+12 4.28678e+12 -3.12478e+12 1.43247e+12 1.09077e+11 -8.01759e+11 6.45107e+11 2.78416e+10 -3.08402e+11 4.23956e+11 -2.68815e+11 2.59244e+11 -2.08518e+11 2.311e+11 -2.08119e+11 3.13428e+14 -2.71659e+15 1.033e+16 -2.2512e+16 3.07758e+16 -2.70589e+16 1.49748e+16 -4.79097e+15 6.86877e+14 0 0
